reg_date,sido,sigungu,car_type,usage_type,count
201501,서울,강남구,화물,자가용,16597
201501,서울,강동구,화물,자가용,14310
201501,서울,강북구,화물,자가용,8134
201501,서울,강서구,화물,자가용,18290
201501,서울,관악구,화물,자가용,11258
201501,서울,광진구,화물,자가용,9994
201501,서울,구로구,화물,자가용,14976
201501,서울,금천구,화물,자가용,10828
201501,서울,노원구,화물,자가용,12060
201501,서울,도봉구,화물,자가용,9109
201501,서울,동대문구,화물,자가용,11488
201501,서울,동작구,화물,자가용,8088
201501,서울,마포구,화물,자가용,10785
201501,서울,서대문구,화물,자가용,6930
201501,서울,서초구,화물,자가용,12761
201501,서울,성동구,화물,자가용,9494
201501,서울,성북구,화물,자가용,10125
201501,서울,송파구,화물,자가용,19724
201501,서울,양천구,화물,자가용,13733
201501,서울,영등포구,화물,자가용,17070
201501,서울,용산구,화물,자가용,6381
201501,서울,은평구,화물,자가용,12109
201501,서울,종로구,화물,자가용,4891
201501,서울,중구,화물,자가용,5964
201501,서울,중랑구,화물,자가용,13000
201501,부산,강서구,화물,자가용,11210
201501,부산,금정구,화물,자가용,10834
201501,부산,기장군,화물,자가용,8721
201501,부산,남구,화물,자가용,9961
201501,부산,동구,화물,자가용,3652
201501,부산,동래구,화물,자가용,11442
201501,부산,부산진구,화물,자가용,15118
201501,부산,북구,화물,자가용,13402
201501,부산,사상구,화물,자가용,16424
201501,부산,사하구,화물,자가용,14629
201501,부산,서구,화물,자가용,4003
201501,부산,수영구,화물,자가용,6422
201501,부산,연제구,화물,자가용,9155
201501,부산,영도구,화물,자가용,4396
201501,부산,중구,화물,자가용,2045
201501,부산,해운대구,화물,자가용,14070
201501,대구,남구,화물,자가용,7695
201501,대구,달서구,화물,자가용,33682
201501,대구,달성군,화물,자가용,15464
201501,대구,동구,화물,자가용,20179
201501,대구,북구,화물,자가용,29651
201501,대구,서구,화물,자가용,13306
201501,대구,수성구,화물,자가용,18387
201501,대구,중구,화물,자가용,4295
201501,인천,강화군,화물,자가용,7605
201501,인천,계양구,화물,자가용,18838
201501,인천,남구,화물,자가용,17543
201501,인천,남동구,화물,자가용,26376
201501,인천,동구,화물,자가용,3703
201501,인천,부평구,화물,자가용,22709
201501,인천,서구,화물,자가용,26694
201501,인천,연수구,화물,자가용,10390
201501,인천,옹진군,화물,자가용,2948
201501,인천,중구,화물,자가용,7893
201501,광주,광산구,화물,자가용,23716
201501,광주,남구,화물,자가용,9674
201501,광주,동구,화물,자가용,4562
201501,광주,북구,화물,자가용,23108
201501,광주,서구,화물,자가용,15533
201501,대전,대덕구,화물,자가용,13939
201501,대전,동구,화물,자가용,14171
201501,대전,서구,화물,자가용,20113
201501,대전,유성구,화물,자가용,12759
201501,대전,중구,화물,자가용,13195
201501,울산,남구,화물,자가용,17906
201501,울산,동구,화물,자가용,4664
201501,울산,북구,화물,자가용,9134
201501,울산,울주군,화물,자가용,16688
201501,울산,중구,화물,자가용,11475
201501,세종,세종특별자치시,화물,자가용,10381
201501,경기,가평군,화물,자가용,5665
201501,경기,고양시 덕양구,화물,자가용,17103
201501,경기,고양시 일산동구,화물,자가용,11478
201501,경기,고양시 일산서구,화물,자가용,8871
201501,경기,과천시,화물,자가용,1916
201501,경기,광명시,화물,자가용,12492
201501,경기,광주시,화물,자가용,24780
201501,경기,구리시,화물,자가용,8483
201501,경기,군포시,화물,자가용,9094
201501,경기,김포시,화물,자가용,21210
201501,경기,남양주시,화물,자가용,34906
201501,경기,동두천시,화물,자가용,5169
201501,경기,부천시 소사구,화물,자가용,8343
201501,경기,부천시 오정구,화물,자가용,10489
201501,경기,부천시 원미구,화물,자가용,17363
201501,경기,성남시 분당구,화물,자가용,8945
201501,경기,성남시 수정구,화물,자가용,8350
201501,경기,성남시 중원구,화물,자가용,10454
201501,경기,수원시 권선구,화물,자가용,16543
201501,경기,수원시 영통구,화물,자가용,7152
201501,경기,수원시 장안구,화물,자가용,9788
201501,경기,수원시 팔달구,화물,자가용,7711
201501,경기,시흥시,화물,자가용,30494
201501,경기,안산시 단원구,화물,자가용,21599
201501,경기,안산시 상록구,화물,자가용,18392
201501,경기,안성시,화물,자가용,15990
201501,경기,안양시 동안구,화물,자가용,10727
201501,경기,안양시 만안구,화물,자가용,9665
201501,경기,양주시,화물,자가용,14159
201501,경기,양평군,화물,자가용,9559
201501,경기,여주시,화물,자가용,12367
201501,경기,연천군,화물,자가용,5647
201501,경기,오산시,화물,자가용,8905
201501,경기,용인시 기흥구,화물,자가용,10686
201501,경기,용인시 수지구,화물,자가용,5266
201501,경기,용인시 처인구,화물,자가용,16961
201501,경기,의왕시,화물,자가용,5864
201501,경기,의정부시,화물,자가용,17000
201501,경기,이천시,화물,자가용,15686
201501,경기,파주시,화물,자가용,23487
201501,경기,평택시,화물,자가용,29234
201501,경기,포천시,화물,자가용,18612
201501,경기,하남시,화물,자가용,11151
201501,경기,화성시,화물,자가용,40531
201501,강원,강릉시,화물,자가용,16183
201501,강원,고성군,화물,자가용,3196
201501,강원,동해시,화물,자가용,6144
201501,강원,삼척시,화물,자가용,5751
201501,강원,속초시,화물,자가용,5081
201501,강원,양구군,화물,자가용,2818
201501,강원,양양군,화물,자가용,3256
201501,강원,영월군,화물,자가용,5134
201501,강원,원주시,화물,자가용,22169
201501,강원,인제군,화물,자가용,4270
201501,강원,정선군,화물,자가용,5227
201501,강원,철원군,화물,자가용,6022
201501,강원,춘천시,화물,자가용,16005
201501,강원,태백시,화물,자가용,3354
201501,강원,평창군,화물,자가용,7559
201501,강원,홍천군,화물,자가용,9650
201501,강원,화천군,화물,자가용,2669
201501,강원,횡성군,화물,자가용,6636
201501,충북,괴산군,화물,자가용,6461
201501,충북,단양군,화물,자가용,4140
201501,충북,보은군,화물,자가용,5241
201501,충북,영동군,화물,자가용,7155
201501,충북,옥천군,화물,자가용,6447
201501,충북,음성군,화물,자가용,11500
201501,충북,제천시,화물,자가용,12713
201501,충북,증평군,화물,자가용,2857
201501,충북,진천군,화물,자가용,7013
201501,충북,청원군,화물,자가용,28
201501,충북,청주시 상당구,화물,자가용,10955
201501,충북,청주시 서원구,화물,자가용,11570
201501,충북,청주시 청원구,화물,자가용,12010
201501,충북,청주시 흥덕구,화물,자가용,14255
201501,충북,충주시,화물,자가용,18062
201501,충남,계룡시,화물,자가용,1580
201501,충남,공주시,화물,자가용,11656
201501,충남,금산군,화물,자가용,7391
201501,충남,논산시,화물,자가용,14679
201501,충남,당진시,화물,자가용,15711
201501,충남,보령시,화물,자가용,11229
201501,충남,부여군,화물,자가용,10133
201501,충남,서산시,화물,자가용,15752
201501,충남,서천군,화물,자가용,6800
201501,충남,아산시,화물,자가용,18963
201501,충남,연기군,화물,자가용,31
201501,충남,예산군,화물,자가용,10197
201501,충남,천안시 동남구,화물,자가용,16839
201501,충남,천안시 서북구,화물,자가용,17641
201501,충남,청양군,화물,자가용,4890
201501,충남,태안군,화물,자가용,8563
201501,충남,홍성군,화물,자가용,10873
201501,전북,고창군,화물,자가용,9479
201501,전북,군산시,화물,자가용,17758
201501,전북,김제시,화물,자가용,11806
201501,전북,남원시,화물,자가용,11142
201501,전북,무주군,화물,자가용,3676
201501,전북,부안군,화물,자가용,7819
201501,전북,순창군,화물,자가용,4208
201501,전북,완주군,화물,자가용,10262
201501,전북,익산시,화물,자가용,23765
201501,전북,임실군,화물,자가용,4099
201501,전북,장수군,화물,자가용,3839
201501,전북,전주시 덕진구,화물,자가용,17436
201501,전북,전주시 완산구,화물,자가용,16498
201501,전북,정읍시,화물,자가용,13859
201501,전북,진안군,화물,자가용,4183
201501,전남,강진군,화물,자가용,5610
201501,전남,고흥군,화물,자가용,10093
201501,전남,곡성군,화물,자가용,4157
201501,전남,광양시,화물,자가용,11610
201501,전남,구례군,화물,자가용,3495
201501,전남,나주시,화물,자가용,13200
201501,전남,담양군,화물,자가용,6922
201501,전남,목포시,화물,자가용,12870
201501,전남,무안군,화물,자가용,9394
201501,전남,보성군,화물,자가용,6621
201501,전남,순천시,화물,자가용,20563
201501,전남,신안군,화물,자가용,7078
201501,전남,여수시,화물,자가용,18911
201501,전남,영광군,화물,자가용,7215
201501,전남,영암군,화물,자가용,9310
201501,전남,완도군,화물,자가용,7871
201501,전남,장성군,화물,자가용,6444
201501,전남,장흥군,화물,자가용,6076
201501,전남,진도군,화물,자가용,5097
201501,전남,함평군,화물,자가용,5456
201501,전남,해남군,화물,자가용,12912
201501,전남,화순군,화물,자가용,7059
201501,경북,경산시,화물,자가용,21026
201501,경북,경주시,화물,자가용,24147
201501,경북,고령군,화물,자가용,5713
201501,경북,구미시,화물,자가용,25529
201501,경북,군위군,화물,자가용,4406
201501,경북,김천시,화물,자가용,15197
201501,경북,문경시,화물,자가용,8707
201501,경북,봉화군,화물,자가용,5928
201501,경북,상주시,화물,자가용,15016
201501,경북,성주군,화물,자가용,9252
201501,경북,안동시,화물,자가용,17490
201501,경북,영덕군,화물,자가용,5461
201501,경북,영양군,화물,자가용,3146
201501,경북,영주시,화물,자가용,13818
201501,경북,영천시,화물,자가용,14080
201501,경북,예천군,화물,자가용,6762
201501,경북,울릉군,화물,자가용,1304
201501,경북,울진군,화물,자가용,5691
201501,경북,의성군,화물,자가용,10098
201501,경북,청도군,화물,자가용,6700
201501,경북,청송군,화물,자가용,4855
201501,경북,칠곡군,화물,자가용,11112
201501,경북,포항시 남구,화물,자가용,16369
201501,경북,포항시 북구,화물,자가용,16268
201501,경남,거제시,화물,자가용,11183
201501,경남,거창군,화물,자가용,7988
201501,경남,고성군,화물,자가용,6351
201501,경남,김해시,화물,자가용,38153
201501,경남,남해군,화물,자가용,5257
201501,경남,밀양시,화물,자가용,12596
201501,경남,사천시,화물,자가용,9781
201501,경남,산청군,화물,자가용,5841
201501,경남,양산시,화물,자가용,18722
201501,경남,의령군,화물,자가용,3797
201501,경남,진주시,화물,자가용,26124
201501,경남,창녕군,화물,자가용,8910
201501,경남,창원시 마산합포구,화물,자가용,10743
201501,경남,창원시 마산회원구,화물,자가용,12769
201501,경남,창원시 성산구,화물,자가용,10027
201501,경남,창원시 의창구,화물,자가용,18425
201501,경남,창원시 진해구,화물,자가용,6852
201501,경남,통영시,화물,자가용,8182
201501,경남,하동군,화물,자가용,7065
201501,경남,함안군,화물,자가용,9267
201501,경남,함양군,화물,자가용,5392
201501,경남,합천군,화물,자가용,6769
201501,제주,서귀포시,화물,자가용,24316
201501,제주,제주시,화물,자가용,41762
201502,서울,강남구,화물,자가용,16632
201502,서울,강동구,화물,자가용,14259
201502,서울,강북구,화물,자가용,8161
201502,서울,강서구,화물,자가용,18263
201502,서울,관악구,화물,자가용,11224
201502,서울,광진구,화물,자가용,10010
201502,서울,구로구,화물,자가용,15028
201502,서울,금천구,화물,자가용,10849
201502,서울,노원구,화물,자가용,12088
201502,서울,도봉구,화물,자가용,9110
201502,서울,동대문구,화물,자가용,11515
201502,서울,동작구,화물,자가용,8113
201502,서울,마포구,화물,자가용,10761
201502,서울,서대문구,화물,자가용,6910
201502,서울,서초구,화물,자가용,12731
201502,서울,성동구,화물,자가용,9500
201502,서울,성북구,화물,자가용,10114
201502,서울,송파구,화물,자가용,19719
201502,서울,양천구,화물,자가용,13698
201502,서울,영등포구,화물,자가용,17047
201502,서울,용산구,화물,자가용,6346
201502,서울,은평구,화물,자가용,12093
201502,서울,종로구,화물,자가용,4896
201502,서울,중구,화물,자가용,5973
201502,서울,중랑구,화물,자가용,12999
201502,부산,강서구,화물,자가용,11269
201502,부산,금정구,화물,자가용,10817
201502,부산,기장군,화물,자가용,8760
201502,부산,남구,화물,자가용,9972
201502,부산,동구,화물,자가용,3663
201502,부산,동래구,화물,자가용,11405
201502,부산,부산진구,화물,자가용,15113
201502,부산,북구,화물,자가용,13412
201502,부산,사상구,화물,자가용,16407
201502,부산,사하구,화물,자가용,14621
201502,부산,서구,화물,자가용,3987
201502,부산,수영구,화물,자가용,6436
201502,부산,연제구,화물,자가용,9220
201502,부산,영도구,화물,자가용,4416
201502,부산,중구,화물,자가용,2048
201502,부산,해운대구,화물,자가용,14093
201502,대구,남구,화물,자가용,7724
201502,대구,달서구,화물,자가용,33702
201502,대구,달성군,화물,자가용,15509
201502,대구,동구,화물,자가용,20208
201502,대구,북구,화물,자가용,29715
201502,대구,서구,화물,자가용,13278
201502,대구,수성구,화물,자가용,18367
201502,대구,중구,화물,자가용,4302
201502,인천,강화군,화물,자가용,7610
201502,인천,계양구,화물,자가용,18922
201502,인천,남구,화물,자가용,17569
201502,인천,남동구,화물,자가용,26403
201502,인천,동구,화물,자가용,3722
201502,인천,부평구,화물,자가용,22787
201502,인천,서구,화물,자가용,26779
201502,인천,연수구,화물,자가용,10446
201502,인천,옹진군,화물,자가용,2965
201502,인천,중구,화물,자가용,7897
201502,광주,광산구,화물,자가용,23706
201502,광주,남구,화물,자가용,9634
201502,광주,동구,화물,자가용,4554
201502,광주,북구,화물,자가용,23156
201502,광주,서구,화물,자가용,15555
201502,대전,대덕구,화물,자가용,13932
201502,대전,동구,화물,자가용,14174
201502,대전,서구,화물,자가용,20143
201502,대전,유성구,화물,자가용,12775
201502,대전,중구,화물,자가용,13141
201502,울산,남구,화물,자가용,17901
201502,울산,동구,화물,자가용,4651
201502,울산,북구,화물,자가용,9140
201502,울산,울주군,화물,자가용,16710
201502,울산,중구,화물,자가용,11512
201502,세종,세종특별자치시,화물,자가용,10521
201502,경기,가평군,화물,자가용,5682
201502,경기,고양시 덕양구,화물,자가용,17179
201502,경기,고양시 일산동구,화물,자가용,11492
201502,경기,고양시 일산서구,화물,자가용,8892
201502,경기,과천시,화물,자가용,1917
201502,경기,광명시,화물,자가용,12523
201502,경기,광주시,화물,자가용,24828
201502,경기,구리시,화물,자가용,8481
201502,경기,군포시,화물,자가용,9102
201502,경기,김포시,화물,자가용,21283
201502,경기,남양주시,화물,자가용,35032
201502,경기,동두천시,화물,자가용,5169
201502,경기,부천시 소사구,화물,자가용,8344
201502,경기,부천시 오정구,화물,자가용,10498
201502,경기,부천시 원미구,화물,자가용,17396
201502,경기,성남시 분당구,화물,자가용,8961
201502,경기,성남시 수정구,화물,자가용,8354
201502,경기,성남시 중원구,화물,자가용,10476
201502,경기,수원시 권선구,화물,자가용,16640
201502,경기,수원시 영통구,화물,자가용,7138
201502,경기,수원시 장안구,화물,자가용,9798
201502,경기,수원시 팔달구,화물,자가용,7689
201502,경기,시흥시,화물,자가용,30530
201502,경기,안산시 단원구,화물,자가용,21627
201502,경기,안산시 상록구,화물,자가용,18464
201502,경기,안성시,화물,자가용,16017
201502,경기,안양시 동안구,화물,자가용,10733
201502,경기,안양시 만안구,화물,자가용,9667
201502,경기,양주시,화물,자가용,14218
201502,경기,양평군,화물,자가용,9588
201502,경기,여주시,화물,자가용,12365
201502,경기,연천군,화물,자가용,5654
201502,경기,오산시,화물,자가용,8892
201502,경기,용인시 기흥구,화물,자가용,10738
201502,경기,용인시 수지구,화물,자가용,5259
201502,경기,용인시 처인구,화물,자가용,16988
201502,경기,의왕시,화물,자가용,5859
201502,경기,의정부시,화물,자가용,17008
201502,경기,이천시,화물,자가용,15733
201502,경기,파주시,화물,자가용,23562
201502,경기,평택시,화물,자가용,29315
201502,경기,포천시,화물,자가용,18615
201502,경기,하남시,화물,자가용,11202
201502,경기,화성시,화물,자가용,40787
201502,강원,강릉시,화물,자가용,16237
201502,강원,고성군,화물,자가용,3207
201502,강원,동해시,화물,자가용,6146
201502,강원,삼척시,화물,자가용,5750
201502,강원,속초시,화물,자가용,5096
201502,강원,양구군,화물,자가용,2814
201502,강원,양양군,화물,자가용,3265
201502,강원,영월군,화물,자가용,5133
201502,강원,원주시,화물,자가용,22256
201502,강원,인제군,화물,자가용,4274
201502,강원,정선군,화물,자가용,5235
201502,강원,철원군,화물,자가용,6023
201502,강원,춘천시,화물,자가용,16072
201502,강원,태백시,화물,자가용,3371
201502,강원,평창군,화물,자가용,7567
201502,강원,홍천군,화물,자가용,9646
201502,강원,화천군,화물,자가용,2670
201502,강원,횡성군,화물,자가용,6662
201502,충북,괴산군,화물,자가용,6482
201502,충북,단양군,화물,자가용,4163
201502,충북,보은군,화물,자가용,5252
201502,충북,영동군,화물,자가용,7159
201502,충북,옥천군,화물,자가용,6443
201502,충북,음성군,화물,자가용,11508
201502,충북,제천시,화물,자가용,12744
201502,충북,증평군,화물,자가용,2861
201502,충북,진천군,화물,자가용,7067
201502,충북,청원군,화물,자가용,26
201502,충북,청주시 상당구,화물,자가용,10946
201502,충북,청주시 서원구,화물,자가용,11591
201502,충북,청주시 청원구,화물,자가용,12056
201502,충북,청주시 흥덕구,화물,자가용,14264
201502,충북,충주시,화물,자가용,18104
201502,충남,계룡시,화물,자가용,1594
201502,충남,공주시,화물,자가용,11669
201502,충남,금산군,화물,자가용,7412
201502,충남,논산시,화물,자가용,14683
201502,충남,당진시,화물,자가용,15750
201502,충남,보령시,화물,자가용,11247
201502,충남,부여군,화물,자가용,10170
201502,충남,서산시,화물,자가용,15815
201502,충남,서천군,화물,자가용,6822
201502,충남,아산시,화물,자가용,19010
201502,충남,예산군,화물,자가용,10189
201502,충남,천안시 동남구,화물,자가용,16833
201502,충남,천안시 서북구,화물,자가용,17711
201502,충남,청양군,화물,자가용,4901
201502,충남,태안군,화물,자가용,8593
201502,충남,홍성군,화물,자가용,10906
201502,전북,고창군,화물,자가용,9511
201502,전북,군산시,화물,자가용,17773
201502,전북,김제시,화물,자가용,11828
201502,전북,남원시,화물,자가용,11191
201502,전북,무주군,화물,자가용,3687
201502,전북,부안군,화물,자가용,7832
201502,전북,순창군,화물,자가용,4200
201502,전북,완주군,화물,자가용,10281
201502,전북,익산시,화물,자가용,23807
201502,전북,임실군,화물,자가용,4093
201502,전북,장수군,화물,자가용,3851
201502,전북,전주시 덕진구,화물,자가용,17503
201502,전북,전주시 완산구,화물,자가용,16507
201502,전북,정읍시,화물,자가용,13881
201502,전북,진안군,화물,자가용,4198
201502,전남,강진군,화물,자가용,5617
201502,전남,고흥군,화물,자가용,10101
201502,전남,곡성군,화물,자가용,4166
201502,전남,광양시,화물,자가용,11626
201502,전남,구례군,화물,자가용,3532
201502,전남,나주시,화물,자가용,13237
201502,전남,담양군,화물,자가용,6921
201502,전남,목포시,화물,자가용,12853
201502,전남,무안군,화물,자가용,9423
201502,전남,보성군,화물,자가용,6639
201502,전남,순천시,화물,자가용,20658
201502,전남,신안군,화물,자가용,7097
201502,전남,여수시,화물,자가용,18921
201502,전남,영광군,화물,자가용,7216
201502,전남,영암군,화물,자가용,9349
201502,전남,완도군,화물,자가용,7895
201502,전남,장성군,화물,자가용,6466
201502,전남,장흥군,화물,자가용,6087
201502,전남,진도군,화물,자가용,5115
201502,전남,함평군,화물,자가용,5466
201502,전남,해남군,화물,자가용,12917
201502,전남,화순군,화물,자가용,7074
201502,경북,경산시,화물,자가용,21060
201502,경북,경주시,화물,자가용,24192
201502,경북,고령군,화물,자가용,5727
201502,경북,구미시,화물,자가용,25582
201502,경북,군위군,화물,자가용,4416
201502,경북,김천시,화물,자가용,15251
201502,경북,문경시,화물,자가용,8737
201502,경북,봉화군,화물,자가용,5944
201502,경북,상주시,화물,자가용,15036
201502,경북,성주군,화물,자가용,9264
201502,경북,안동시,화물,자가용,17550
201502,경북,영덕군,화물,자가용,5468
201502,경북,영양군,화물,자가용,3159
201502,경북,영주시,화물,자가용,13835
201502,경북,영천시,화물,자가용,14123
201502,경북,예천군,화물,자가용,6784
201502,경북,울릉군,화물,자가용,1313
201502,경북,울진군,화물,자가용,5699
201502,경북,의성군,화물,자가용,10118
201502,경북,청도군,화물,자가용,6711
201502,경북,청송군,화물,자가용,4871
201502,경북,칠곡군,화물,자가용,11125
201502,경북,포항시 남구,화물,자가용,16390
201502,경북,포항시 북구,화물,자가용,16305
201502,경남,거제시,화물,자가용,11226
201502,경남,거창군,화물,자가용,7994
201502,경남,고성군,화물,자가용,6354
201502,경남,김해시,화물,자가용,38168
201502,경남,남해군,화물,자가용,5266
201502,경남,밀양시,화물,자가용,12623
201502,경남,사천시,화물,자가용,9802
201502,경남,산청군,화물,자가용,5857
201502,경남,양산시,화물,자가용,18848
201502,경남,의령군,화물,자가용,3823
201502,경남,진주시,화물,자가용,26171
201502,경남,창녕군,화물,자가용,8936
201502,경남,창원시 마산합포구,화물,자가용,10757
201502,경남,창원시 마산회원구,화물,자가용,12743
201502,경남,창원시 성산구,화물,자가용,9947
201502,경남,창원시 의창구,화물,자가용,18508
201502,경남,창원시 진해구,화물,자가용,6853
201502,경남,통영시,화물,자가용,8177
201502,경남,하동군,화물,자가용,7087
201502,경남,함안군,화물,자가용,9278
201502,경남,함양군,화물,자가용,5406
201502,경남,합천군,화물,자가용,6767
201502,제주,서귀포시,화물,자가용,24333
201502,제주,제주시,화물,자가용,41972
201503,서울,강남구,화물,자가용,16591
201503,서울,강동구,화물,자가용,14206
201503,서울,강북구,화물,자가용,8152
201503,서울,강서구,화물,자가용,18208
201503,서울,관악구,화물,자가용,11239
201503,서울,광진구,화물,자가용,9995
201503,서울,구로구,화물,자가용,15062
201503,서울,금천구,화물,자가용,10799
201503,서울,노원구,화물,자가용,12081
201503,서울,도봉구,화물,자가용,9124
201503,서울,동대문구,화물,자가용,11492
201503,서울,동작구,화물,자가용,8126
201503,서울,마포구,화물,자가용,10766
201503,서울,서대문구,화물,자가용,6862
201503,서울,서초구,화물,자가용,12673
201503,서울,성동구,화물,자가용,9475
201503,서울,성북구,화물,자가용,10105
201503,서울,송파구,화물,자가용,19712
201503,서울,양천구,화물,자가용,13695
201503,서울,영등포구,화물,자가용,17024
201503,서울,용산구,화물,자가용,6318
201503,서울,은평구,화물,자가용,12072
201503,서울,종로구,화물,자가용,4871
201503,서울,중구,화물,자가용,5972
201503,서울,중랑구,화물,자가용,12988
201503,부산,강서구,화물,자가용,11345
201503,부산,금정구,화물,자가용,10875
201503,부산,기장군,화물,자가용,8801
201503,부산,남구,화물,자가용,9998
201503,부산,동구,화물,자가용,3681
201503,부산,동래구,화물,자가용,11391
201503,부산,부산진구,화물,자가용,15063
201503,부산,북구,화물,자가용,13413
201503,부산,사상구,화물,자가용,16368
201503,부산,사하구,화물,자가용,14648
201503,부산,서구,화물,자가용,3973
201503,부산,수영구,화물,자가용,6434
201503,부산,연제구,화물,자가용,9179
201503,부산,영도구,화물,자가용,4409
201503,부산,중구,화물,자가용,2044
201503,부산,해운대구,화물,자가용,14066
201503,대구,남구,화물,자가용,7750
201503,대구,달서구,화물,자가용,33714
201503,대구,달성군,화물,자가용,15582
201503,대구,동구,화물,자가용,20240
201503,대구,북구,화물,자가용,29774
201503,대구,서구,화물,자가용,13290
201503,대구,수성구,화물,자가용,18417
201503,대구,중구,화물,자가용,4273
201503,인천,강화군,화물,자가용,7651
201503,인천,계양구,화물,자가용,18915
201503,인천,남구,화물,자가용,17582
201503,인천,남동구,화물,자가용,26486
201503,인천,동구,화물,자가용,3712
201503,인천,부평구,화물,자가용,22859
201503,인천,서구,화물,자가용,26745
201503,인천,연수구,화물,자가용,10479
201503,인천,옹진군,화물,자가용,2963
201503,인천,중구,화물,자가용,7931
201503,광주,광산구,화물,자가용,23813
201503,광주,남구,화물,자가용,9669
201503,광주,동구,화물,자가용,4565
201503,광주,북구,화물,자가용,23164
201503,광주,서구,화물,자가용,15507
201503,대전,대덕구,화물,자가용,13911
201503,대전,동구,화물,자가용,14152
201503,대전,서구,화물,자가용,20143
201503,대전,유성구,화물,자가용,12833
201503,대전,중구,화물,자가용,13165
201503,울산,남구,화물,자가용,17896
201503,울산,동구,화물,자가용,4660
201503,울산,북구,화물,자가용,9172
201503,울산,울주군,화물,자가용,16809
201503,울산,중구,화물,자가용,11493
201503,세종,세종특별자치시,화물,자가용,10644
201503,경기,가평군,화물,자가용,5705
201503,경기,고양시 덕양구,화물,자가용,17250
201503,경기,고양시 일산동구,화물,자가용,11514
201503,경기,고양시 일산서구,화물,자가용,8835
201503,경기,과천시,화물,자가용,1908
201503,경기,광명시,화물,자가용,12475
201503,경기,광주시,화물,자가용,24944
201503,경기,구리시,화물,자가용,8497
201503,경기,군포시,화물,자가용,9109
201503,경기,김포시,화물,자가용,21398
201503,경기,남양주시,화물,자가용,35157
201503,경기,동두천시,화물,자가용,5185
201503,경기,부천시 소사구,화물,자가용,8345
201503,경기,부천시 오정구,화물,자가용,10489
201503,경기,부천시 원미구,화물,자가용,17445
201503,경기,성남시 분당구,화물,자가용,8976
201503,경기,성남시 수정구,화물,자가용,8359
201503,경기,성남시 중원구,화물,자가용,10492
201503,경기,수원시 권선구,화물,자가용,16617
201503,경기,수원시 영통구,화물,자가용,7148
201503,경기,수원시 장안구,화물,자가용,9786
201503,경기,수원시 팔달구,화물,자가용,7695
201503,경기,시흥시,화물,자가용,30530
201503,경기,안산시 단원구,화물,자가용,21554
201503,경기,안산시 상록구,화물,자가용,18445
201503,경기,안성시,화물,자가용,16051
201503,경기,안양시 동안구,화물,자가용,10671
201503,경기,안양시 만안구,화물,자가용,9703
201503,경기,양주시,화물,자가용,14261
201503,경기,양평군,화물,자가용,9636
201503,경기,여주시,화물,자가용,12409
201503,경기,연천군,화물,자가용,5667
201503,경기,오산시,화물,자가용,8851
201503,경기,용인시 기흥구,화물,자가용,10754
201503,경기,용인시 수지구,화물,자가용,5268
201503,경기,용인시 처인구,화물,자가용,17054
201503,경기,의왕시,화물,자가용,5853
201503,경기,의정부시,화물,자가용,17058
201503,경기,이천시,화물,자가용,15724
201503,경기,파주시,화물,자가용,23682
201503,경기,평택시,화물,자가용,29314
201503,경기,포천시,화물,자가용,18643
201503,경기,하남시,화물,자가용,11253
201503,경기,화성시,화물,자가용,40989
201503,강원,강릉시,화물,자가용,16315
201503,강원,고성군,화물,자가용,3224
201503,강원,동해시,화물,자가용,6146
201503,강원,삼척시,화물,자가용,5751
201503,강원,속초시,화물,자가용,5122
201503,강원,양구군,화물,자가용,2828
201503,강원,양양군,화물,자가용,3284
201503,강원,영월군,화물,자가용,5161
201503,강원,원주시,화물,자가용,22312
201503,강원,인제군,화물,자가용,4286
201503,강원,정선군,화물,자가용,5275
201503,강원,철원군,화물,자가용,6044
201503,강원,춘천시,화물,자가용,16101
201503,강원,태백시,화물,자가용,3366
201503,강원,평창군,화물,자가용,7596
201503,강원,홍천군,화물,자가용,9671
201503,강원,화천군,화물,자가용,2676
201503,강원,횡성군,화물,자가용,6717
201503,충북,괴산군,화물,자가용,6505
201503,충북,단양군,화물,자가용,4183
201503,충북,보은군,화물,자가용,5281
201503,충북,영동군,화물,자가용,7193
201503,충북,옥천군,화물,자가용,6483
201503,충북,음성군,화물,자가용,11548
201503,충북,제천시,화물,자가용,12747
201503,충북,증평군,화물,자가용,2888
201503,충북,진천군,화물,자가용,7098
201503,충북,청원군,화물,자가용,26
201503,충북,청주시 상당구,화물,자가용,10965
201503,충북,청주시 서원구,화물,자가용,11605
201503,충북,청주시 청원구,화물,자가용,12139
201503,충북,청주시 흥덕구,화물,자가용,14299
201503,충북,충주시,화물,자가용,18186
201503,충남,계룡시,화물,자가용,1599
201503,충남,공주시,화물,자가용,11704
201503,충남,금산군,화물,자가용,7424
201503,충남,논산시,화물,자가용,14770
201503,충남,당진시,화물,자가용,15752
201503,충남,보령시,화물,자가용,11294
201503,충남,부여군,화물,자가용,10184
201503,충남,서산시,화물,자가용,15913
201503,충남,서천군,화물,자가용,6854
201503,충남,아산시,화물,자가용,19110
201503,충남,예산군,화물,자가용,10215
201503,충남,천안시 동남구,화물,자가용,16871
201503,충남,천안시 서북구,화물,자가용,17721
201503,충남,청양군,화물,자가용,4937
201503,충남,태안군,화물,자가용,8669
201503,충남,홍성군,화물,자가용,10913
201503,전북,고창군,화물,자가용,9513
201503,전북,군산시,화물,자가용,17795
